"Match_ID","Season","City","Team1","Team2","Toss_Winner","Toss_Decision","Runs_Team1","Runs_Team2","Winner","Player_of_Match","Venue"
1759,2019,"Mohali","RCB","KKR","RCB","Field",171,145,"RCB","David Warner","Eden Gardens"
1760,2015,"Bangalore","Sunrisers Hyderabad","Chennai Super Kings","Mumbai Indians","Field",208,189,"Sunrisers Hyderabad","Andre Russell","Feroz Shah Kotla"
1761,2021,"Kolkata","Rajasthan Royals","Punjab Kings","KKR","Bat",162,183,"Punjab Kings","AB de Villiers","Chepauk Stadium"
1762,2020,"Chennai","Rajasthan Royals","Punjab Kings","Sunrisers Hyderabad","Field",186,146,"Rajasthan Royals","AB de Villiers","Chepauk Stadium"
1763,2019,"Mumbai","Sunrisers Hyderabad","Delhi Capitals","Delhi Capitals","Bat",211,188,"Sunrisers Hyderabad","KL Rahul","Wankhede Stadium"
1764,2020,"Chennai","Sunrisers Hyderabad","Chennai Super Kings","Sunrisers Hyderabad","Bat",136,138,"Chennai Super Kings","David Warner","Eden Gardens"
1765,2022,"Delhi","Chennai Super Kings","KKR","Mumbai Indians","Field",128,126,"Chennai Super Kings","Andre Russell","Feroz Shah Kotla"
1766,2024,"Kolkata","Sunrisers Hyderabad","Chennai Super Kings","KKR","Bat",132,161,"Chennai Super Kings","AB de Villiers","Chinnaswamy Stadium"
1767,2015,"Mumbai","RCB","Delhi Capitals","Mumbai Indians","Bat",192,155,"RCB","Hardik Pandya","Wankhede Stadium"
1768,2018,"Jaipur","KKR","Punjab Kings","Chennai Super Kings","Field",145,146,"Punjab Kings","Virat Kohli","Chepauk Stadium"
1769,2017,"Delhi","RCB","Mumbai Indians","Delhi Capitals","Field",160,214,"Mumbai Indians","MS Dhoni","Wankhede Stadium"
1770,2018,"Mumbai","RCB","Chennai Super Kings","RCB","Field",199,180,"RCB","MS Dhoni","Wankhede Stadium"
1771,2016,"Bangalore","Chennai Super Kings","Delhi Capitals","KKR","Field",195,189,"Chennai Super Kings","MS Dhoni","Wankhede Stadium"
1772,2020,"Mumbai","Delhi Capitals","Punjab Kings","Delhi Capitals","Bat",216,159,"Delhi Capitals","Virat Kohli","Chepauk Stadium"
1773,2015,"Kolkata","Delhi Capitals","RCB","Delhi Capitals","Bat",188,207,"RCB","Rohit Sharma","Eden Gardens"
1774,2017,"Kolkata","KKR","Mumbai Indians","Delhi Capitals","Bat",201,216,"Mumbai Indians","Hardik Pandya","Rajiv Gandhi Stadium"
1775,2018,"Jaipur","KKR","Delhi Capitals","Chennai Super Kings","Field",130,123,"KKR","Rohit Sharma","Rajiv Gandhi Stadium"
1776,2021,"Mumbai","Punjab Kings","KKR","RCB","Field",203,165,"Punjab Kings","KL Rahul","Eden Gardens"
1777,2019,"Chennai","Punjab Kings","Mumbai Indians","Delhi Capitals","Bat",186,134,"Punjab Kings","AB de Villiers","Wankhede Stadium"
1778,2015,"Chennai","RCB","RCB","KKR","Field",189,149,"RCB","Virat Kohli","Wankhede Stadium"
1779,2024,"Kolkata","Mumbai Indians","RCB","Sunrisers Hyderabad","Bat",162,220,"RCB","David Warner","Rajiv Gandhi Stadium"
1780,2021,"Jaipur","Delhi Capitals","Rajasthan Royals","KKR","Bat",150,186,"Rajasthan Royals","MS Dhoni","Eden Gardens"
1781,2016,"Mohali","Delhi Capitals","KKR","Sunrisers Hyderabad","Bat",137,135,"Delhi Capitals","MS Dhoni","Chepauk Stadium"
1782,2023,"Hyderabad","Sunrisers Hyderabad","Chennai Super Kings","Rajasthan Royals","Bat",169,213,"Chennai Super Kings","KL Rahul","Feroz Shah Kotla"
1783,2019,"Mohali","Delhi Capitals","Sunrisers Hyderabad","Mumbai Indians","Field",159,194,"Sunrisers Hyderabad","Hardik Pandya","Eden Gardens"
1784,2017,"Chennai","Delhi Capitals","Punjab Kings","RCB","Bat",217,170,"Delhi Capitals","AB de Villiers","Wankhede Stadium"
1785,2023,"Mumbai","RCB","Mumbai Indians","Chennai Super Kings","Bat",148,202,"Mumbai Indians","KL Rahul","Chepauk Stadium"
1786,2022,"Delhi","KKR","Punjab Kings","Punjab Kings","Field",219,168,"KKR","Andre Russell","Chepauk Stadium"
1787,2020,"Chennai","Punjab Kings","Sunrisers Hyderabad","RCB","Field",130,159,"Sunrisers Hyderabad","Andre Russell","Chepauk Stadium"
1788,2020,"Mumbai","Rajasthan Royals","Delhi Capitals","Delhi Capitals","Field",126,196,"Delhi Capitals","MS Dhoni","Chepauk Stadium"
1789,2021,"Mumbai","Punjab Kings","Sunrisers Hyderabad","Mumbai Indians","Field",137,187,"Sunrisers Hyderabad","Andre Russell","Feroz Shah Kotla"
1790,2016,"Mohali","Mumbai Indians","RCB","KKR","Field",154,138,"Mumbai Indians","Rohit Sharma","Wankhede Stadium"
1791,2019,"Chennai","Delhi Capitals","Rajasthan Royals","Delhi Capitals","Field",177,187,"Rajasthan Royals","Rohit Sharma","Wankhede Stadium"
1792,2017,"Mumbai","Sunrisers Hyderabad","Delhi Capitals","Sunrisers Hyderabad","Field",143,175,"Delhi Capitals","Andre Russell","Chepauk Stadium"
1793,2015,"Bangalore","Chennai Super Kings","RCB","RCB","Field",201,134,"Chennai Super Kings","AB de Villiers","Chinnaswamy Stadium"
1794,2023,"Bangalore","Mumbai Indians","RCB","Chennai Super Kings","Bat",202,203,"RCB","Hardik Pandya","Chepauk Stadium"
1795,2019,"Chennai","Delhi Capitals","Chennai Super Kings","Delhi Capitals","Bat",204,186,"Delhi Capitals","Andre Russell","Wankhede Stadium"
1796,2022,"Kolkata","RCB","Punjab Kings","Punjab Kings","Bat",170,187,"Punjab Kings","David Warner","Feroz Shah Kotla"
1797,2015,"Jaipur","Punjab Kings","KKR","KKR","Field",183,216,"KKR","KL Rahul","Wankhede Stadium"
1798,2024,"Mohali","Sunrisers Hyderabad","Punjab Kings","KKR","Field",208,200,"Sunrisers Hyderabad","Andre Russell","Wankhede Stadium"
1799,2023,"Hyderabad","Mumbai Indians","RCB","Mumbai Indians","Bat",150,140,"Mumbai Indians","AB de Villiers","Feroz Shah Kotla"
1800,2015,"Kolkata","Chennai Super Kings","Punjab Kings","RCB","Field",190,165,"Chennai Super Kings","KL Rahul","Eden Gardens"
1801,2020,"Delhi","Sunrisers Hyderabad","Chennai Super Kings","Sunrisers Hyderabad","Field",166,128,"Sunrisers Hyderabad","Rohit Sharma","Eden Gardens"
1802,2016,"Mohali","Chennai Super Kings","KKR","Delhi Capitals","Field",121,137,"KKR","David Warner","Wankhede Stadium"
1803,2020,"Chennai","Chennai Super Kings","KKR","Punjab Kings","Bat",121,178,"KKR","David Warner","Rajiv Gandhi Stadium"
1804,2015,"Mohali","Delhi Capitals","Chennai Super Kings","RCB","Bat",169,195,"Chennai Super Kings","Hardik Pandya","Rajiv Gandhi Stadium"
1805,2019,"Chennai","Punjab Kings","RCB","KKR","Field",189,138,"Punjab Kings","Rohit Sharma","Wankhede Stadium"
1806,2024,"Hyderabad","Delhi Capitals","KKR","Sunrisers Hyderabad","Bat",129,134,"KKR","David Warner","Wankhede Stadium"
1807,2017,"Mumbai","KKR","Delhi Capitals","Mumbai Indians","Field",157,182,"Delhi Capitals","Hardik Pandya","Eden Gardens"
1808,2019,"Bangalore","RCB","KKR","Chennai Super Kings","Field",160,168,"KKR","KL Rahul","Wankhede Stadium"
1809,2016,"Chennai","Sunrisers Hyderabad","Punjab Kings","KKR","Field",202,186,"Sunrisers Hyderabad","Rohit Sharma","Chinnaswamy Stadium"
1810,2017,"Jaipur","RCB","Punjab Kings","Delhi Capitals","Field",212,162,"RCB","Virat Kohli","Feroz Shah Kotla"
1811,2022,"Mohali","Mumbai Indians","Punjab Kings","Delhi Capitals","Field",124,200,"Punjab Kings","MS Dhoni","Wankhede Stadium"
1812,2019,"Mohali","Punjab Kings","Chennai Super Kings","RCB","Field",176,148,"Punjab Kings","Virat Kohli","Chepauk Stadium"
1813,2019,"Kolkata","RCB","Punjab Kings","Rajasthan Royals","Bat",159,183,"Punjab Kings","KL Rahul","Chepauk Stadium"
1814,2017,"Kolkata","Punjab Kings","KKR","Sunrisers Hyderabad","Field",197,132,"Punjab Kings","Hardik Pandya","Eden Gardens"
1815,2016,"Mohali","RCB","KKR","Rajasthan Royals","Bat",193,211,"KKR","Rohit Sharma","Chinnaswamy Stadium"
1816,2022,"Delhi","Sunrisers Hyderabad","Chennai Super Kings","RCB","Field",218,179,"Sunrisers Hyderabad","MS Dhoni","Eden Gardens"
1817,2023,"Bangalore","Mumbai Indians","Delhi Capitals","KKR","Bat",220,154,"Mumbai Indians","Virat Kohli","Chepauk Stadium"
1818,2018,"Hyderabad","KKR","RCB","Mumbai Indians","Bat",214,168,"KKR","KL Rahul","Chepauk Stadium"
1819,2023,"Jaipur","KKR","Delhi Capitals","Punjab Kings","Field",195,165,"KKR","Hardik Pandya","Rajiv Gandhi Stadium"
1820,2022,"Hyderabad","Rajasthan Royals","Delhi Capitals","Mumbai Indians","Bat",184,198,"Delhi Capitals","Rohit Sharma","Rajiv Gandhi Stadium"
1821,2021,"Kolkata","Sunrisers Hyderabad","Chennai Super Kings","Rajasthan Royals","Field",136,217,"Chennai Super Kings","AB de Villiers","Wankhede Stadium"
1822,2018,"Mumbai","Punjab Kings","Chennai Super Kings","Delhi Capitals","Field",134,152,"Chennai Super Kings","Andre Russell","Chinnaswamy Stadium"
1823,2017,"Bangalore","RCB","KKR","KKR","Field",202,209,"KKR","Rohit Sharma","Chinnaswamy Stadium"
1824,2020,"Jaipur","RCB","Rajasthan Royals","Mumbai Indians","Bat",195,188,"RCB","Rohit Sharma","Chepauk Stadium"
1825,2019,"Delhi","RCB","Rajasthan Royals","Delhi Capitals","Bat",122,193,"Rajasthan Royals","MS Dhoni","Rajiv Gandhi Stadium"
1826,2022,"Kolkata","Mumbai Indians","Sunrisers Hyderabad","Chennai Super Kings","Bat",166,127,"Mumbai Indians","Andre Russell","Feroz Shah Kotla"
1827,2020,"Chennai","Delhi Capitals","Rajasthan Royals","KKR","Bat",177,196,"Rajasthan Royals","Andre Russell","Rajiv Gandhi Stadium"
1828,2017,"Hyderabad","Punjab Kings","Rajasthan Royals","Delhi Capitals","Bat",166,127,"Punjab Kings","Andre Russell","Chepauk Stadium"
1829,2022,"Bangalore","KKR","Sunrisers Hyderabad","RCB","Bat",146,218,"Sunrisers Hyderabad","Hardik Pandya","Chepauk Stadium"
1830,2020,"Jaipur","RCB","Sunrisers Hyderabad","Rajasthan Royals","Bat",214,190,"RCB","KL Rahul","Rajiv Gandhi Stadium"
1831,2020,"Kolkata","Delhi Capitals","RCB","Punjab Kings","Field",159,201,"RCB","KL Rahul","Feroz Shah Kotla"
1832,2017,"Chennai","Mumbai Indians","Punjab Kings","Rajasthan Royals","Field",187,173,"Mumbai Indians","Andre Russell","Eden Gardens"
1833,2018,"Kolkata","Punjab Kings","Mumbai Indians","Chennai Super Kings","Bat",216,197,"Punjab Kings","AB de Villiers","Chepauk Stadium"
1834,2022,"Jaipur","Delhi Capitals","Rajasthan Royals","Rajasthan Royals","Field",136,220,"Rajasthan Royals","David Warner","Chinnaswamy Stadium"
1835,2016,"Delhi","Mumbai Indians","Chennai Super Kings","Rajasthan Royals","Field",127,127,"Chennai Super Kings","Andre Russell","Chinnaswamy Stadium"
1836,2024,"Mumbai","Sunrisers Hyderabad","RCB","Rajasthan Royals","Field",139,137,"Sunrisers Hyderabad","MS Dhoni","Feroz Shah Kotla"
1837,2017,"Jaipur","Punjab Kings","Delhi Capitals","Delhi Capitals","Bat",214,166,"Punjab Kings","MS Dhoni","Chepauk Stadium"
1838,2020,"Chennai","Sunrisers Hyderabad","Rajasthan Royals","Sunrisers Hyderabad","Bat",128,167,"Rajasthan Royals","Virat Kohli","Wankhede Stadium"
1839,2015,"Jaipur","Mumbai Indians","Chennai Super Kings","RCB","Field",166,185,"Chennai Super Kings","Andre Russell","Rajiv Gandhi Stadium"
1840,2018,"Chennai","RCB","Punjab Kings","Delhi Capitals","Field",182,211,"Punjab Kings","Hardik Pandya","Chinnaswamy Stadium"
1841,2021,"Chennai","Delhi Capitals","Rajasthan Royals","Chennai Super Kings","Bat",170,142,"Delhi Capitals","Hardik Pandya","Eden Gardens"
1842,2019,"Mumbai","Punjab Kings","Rajasthan Royals","Chennai Super Kings","Bat",161,201,"Rajasthan Royals","KL Rahul","Wankhede Stadium"
1843,2019,"Delhi","Rajasthan Royals","Mumbai Indians","Chennai Super Kings","Bat",201,210,"Mumbai Indians","MS Dhoni","Rajiv Gandhi Stadium"
1844,2015,"Jaipur","Punjab Kings","Rajasthan Royals","Sunrisers Hyderabad","Bat",177,146,"Punjab Kings","Andre Russell","Feroz Shah Kotla"
1845,2017,"Mumbai","Delhi Capitals","RCB","Chennai Super Kings","Field",160,124,"Delhi Capitals","AB de Villiers","Feroz Shah Kotla"
1846,2020,"Mumbai","RCB","Sunrisers Hyderabad","Sunrisers Hyderabad","Field",220,151,"RCB","David Warner","Feroz Shah Kotla"
1847,2024,"Delhi","Sunrisers Hyderabad","Punjab Kings","Rajasthan Royals","Field",207,131,"Sunrisers Hyderabad","MS Dhoni","Eden Gardens"
1848,2023,"Hyderabad","Punjab Kings","RCB","Punjab Kings","Field",220,128,"Punjab Kings","MS Dhoni","Rajiv Gandhi Stadium"
1849,2022,"Mumbai","Punjab Kings","Delhi Capitals","RCB","Bat",193,180,"Punjab Kings","Virat Kohli","Rajiv Gandhi Stadium"
1850,2019,"Mumbai","Delhi Capitals","Chennai Super Kings","Chennai Super Kings","Field",130,201,"Chennai Super Kings","Rohit Sharma","Feroz Shah Kotla"
1851,2020,"Hyderabad","Punjab Kings","Chennai Super Kings","Chennai Super Kings","Field",201,166,"Punjab Kings","Virat Kohli","Eden Gardens"
1852,2017,"Jaipur","KKR","KKR","Chennai Super Kings","Field",182,213,"KKR","Rohit Sharma","Feroz Shah Kotla"
1853,2021,"Jaipur","KKR","Delhi Capitals","RCB","Field",202,192,"KKR","Andre Russell","Eden Gardens"
1854,2019,"Kolkata","KKR","Mumbai Indians","Mumbai Indians","Field",202,129,"KKR","Andre Russell","Chepauk Stadium"
1855,2020,"Kolkata","RCB","Delhi Capitals","Rajasthan Royals","Bat",175,134,"RCB","Hardik Pandya","Chepauk Stadium"
1856,2020,"Bangalore","Sunrisers Hyderabad","RCB","Chennai Super Kings","Field",194,188,"Sunrisers Hyderabad","Virat Kohli","Feroz Shah Kotla"
1857,2024,"Hyderabad","KKR","Mumbai Indians","Mumbai Indians","Field",162,204,"Mumbai Indians","David Warner","Chinnaswamy Stadium"
1858,2017,"Delhi","Delhi Capitals","KKR","Delhi Capitals","Bat",152,142,"Delhi Capitals","MS Dhoni","Wankhede Stadium"
1859,2019,"Mohali","KKR","Mumbai Indians","KKR","Field",165,140,"KKR","Hardik Pandya","Chinnaswamy Stadium"
1860,2018,"Kolkata","Punjab Kings","Mumbai Indians","Mumbai Indians","Field",172,180,"Mumbai Indians","Andre Russell","Rajiv Gandhi Stadium"
1861,2020,"Mohali","Chennai Super Kings","Rajasthan Royals","Rajasthan Royals","Bat",183,196,"Rajasthan Royals","Virat Kohli","Rajiv Gandhi Stadium"
1862,2024,"Mumbai","KKR","Punjab Kings","Mumbai Indians","Field",189,161,"KKR","Virat Kohli","Chinnaswamy Stadium"
1863,2024,"Mohali","RCB","Chennai Super Kings","Mumbai Indians","Bat",136,208,"Chennai Super Kings","MS Dhoni","Eden Gardens"
1864,2016,"Jaipur","Mumbai Indians","Punjab Kings","RCB","Field",166,204,"Punjab Kings","Virat Kohli","Rajiv Gandhi Stadium"
1865,2024,"Hyderabad","RCB","KKR","RCB","Bat",168,135,"RCB","David Warner","Rajiv Gandhi Stadium"
1866,2024,"Delhi","Sunrisers Hyderabad","RCB","Delhi Capitals","Field",191,201,"RCB","Rohit Sharma","Wankhede Stadium"
1867,2017,"Mumbai","Delhi Capitals","Sunrisers Hyderabad","RCB","Bat",196,186,"Delhi Capitals","David Warner","Chepauk Stadium"
1868,2017,"Hyderabad","Delhi Capitals","KKR","Delhi Capitals","Field",145,179,"KKR","Virat Kohli","Chinnaswamy Stadium"
1869,2022,"Hyderabad","Sunrisers Hyderabad","Punjab Kings","RCB","Field",165,149,"Sunrisers Hyderabad","AB de Villiers","Feroz Shah Kotla"
1870,2024,"Mohali","Chennai Super Kings","RCB","RCB","Bat",172,218,"RCB","Andre Russell","Feroz Shah Kotla"
1871,2024,"Hyderabad","RCB","KKR","Rajasthan Royals","Bat",159,193,"KKR","AB de Villiers","Chinnaswamy Stadium"
1872,2016,"Mumbai","RCB","Mumbai Indians","Chennai Super Kings","Bat",185,126,"RCB","Hardik Pandya","Feroz Shah Kotla"
1873,2018,"Bangalore","Mumbai Indians","RCB","KKR","Field",194,173,"Mumbai Indians","David Warner","Chepauk Stadium"
1874,2016,"Chennai","Chennai Super Kings","Sunrisers Hyderabad","Sunrisers Hyderabad","Bat",196,160,"Chennai Super Kings","Rohit Sharma","Chinnaswamy Stadium"
1875,2015,"Kolkata","KKR","Delhi Capitals","KKR","Bat",197,178,"KKR","MS Dhoni","Eden Gardens"
1876,2023,"Hyderabad","Punjab Kings","RCB","Sunrisers Hyderabad","Field",158,213,"RCB","Rohit Sharma","Eden Gardens"
1877,2018,"Mumbai","RCB","Rajasthan Royals","Chennai Super Kings","Bat",130,152,"Rajasthan Royals","MS Dhoni","Chinnaswamy Stadium"
1878,2022,"Jaipur","Sunrisers Hyderabad","Chennai Super Kings","KKR","Bat",162,170,"Chennai Super Kings","Andre Russell","Chinnaswamy Stadium"
1879,2024,"Jaipur","KKR","Chennai Super Kings","KKR","Bat",147,212,"Chennai Super Kings","Hardik Pandya","Wankhede Stadium"
1880,2020,"Mumbai","Sunrisers Hyderabad","Chennai Super Kings","Mumbai Indians","Bat",200,174,"Sunrisers Hyderabad","David Warner","Wankhede Stadium"
1881,2016,"Kolkata","Chennai Super Kings","Sunrisers Hyderabad","Delhi Capitals","Field",207,171,"Chennai Super Kings","David Warner","Eden Gardens"
1882,2020,"Hyderabad","KKR","Delhi Capitals","KKR","Bat",211,126,"KKR","Rohit Sharma","Chinnaswamy Stadium"
1883,2023,"Hyderabad","KKR","Delhi Capitals","RCB","Bat",160,217,"Delhi Capitals","MS Dhoni","Wankhede Stadium"
1884,2017,"Bangalore","Chennai Super Kings","Rajasthan Royals","KKR","Field",172,208,"Rajasthan Royals","Virat Kohli","Eden Gardens"
1885,2023,"Kolkata","Mumbai Indians","Chennai Super Kings","KKR","Field",216,209,"Mumbai Indians","Virat Kohli","Chepauk Stadium"
1886,2017,"Jaipur","Mumbai Indians","RCB","Sunrisers Hyderabad","Bat",172,136,"Mumbai Indians","AB de Villiers","Wankhede Stadium"
1887,2020,"Delhi","Delhi Capitals","Punjab Kings","Sunrisers Hyderabad","Bat",170,199,"Punjab Kings","Virat Kohli","Rajiv Gandhi Stadium"
1888,2022,"Bangalore","Mumbai Indians","Punjab Kings","RCB","Bat",206,200,"Mumbai Indians","AB de Villiers","Feroz Shah Kotla"
1889,2021,"Delhi","Delhi Capitals","Sunrisers Hyderabad","Mumbai Indians","Field",189,201,"Sunrisers Hyderabad","AB de Villiers","Feroz Shah Kotla"
1890,2016,"Delhi","KKR","Chennai Super Kings","Chennai Super Kings","Bat",125,144,"Chennai Super Kings","AB de Villiers","Chepauk Stadium"
1891,2022,"Hyderabad","Mumbai Indians","Rajasthan Royals","KKR","Field",169,209,"Rajasthan Royals","AB de Villiers","Feroz Shah Kotla"
1892,2015,"Kolkata","Rajasthan Royals","RCB","Punjab Kings","Field",155,136,"Rajasthan Royals","MS Dhoni","Chepauk Stadium"
1893,2015,"Kolkata","Mumbai Indians","Delhi Capitals","Mumbai Indians","Bat",156,142,"Mumbai Indians","MS Dhoni","Chepauk Stadium"
1894,2022,"Hyderabad","RCB","KKR","Delhi Capitals","Field",149,148,"RCB","Hardik Pandya","Rajiv Gandhi Stadium"
1895,2018,"Kolkata","Delhi Capitals","Punjab Kings","Mumbai Indians","Field",216,207,"Delhi Capitals","Rohit Sharma","Eden Gardens"
1896,2023,"Bangalore","Delhi Capitals","Sunrisers Hyderabad","Chennai Super Kings","Field",205,174,"Delhi Capitals","AB de Villiers","Feroz Shah Kotla"
1897,2020,"Delhi","Mumbai Indians","KKR","RCB","Field",171,162,"Mumbai Indians","David Warner","Chinnaswamy Stadium"
1898,2015,"Hyderabad","Rajasthan Royals","Mumbai Indians","Chennai Super Kings","Bat",192,187,"Rajasthan Royals","Andre Russell","Rajiv Gandhi Stadium"
1899,2024,"Delhi","Punjab Kings","Mumbai Indians","Rajasthan Royals","Bat",121,167,"Mumbai Indians","AB de Villiers","Chinnaswamy Stadium"
1900,2021,"Chennai","Mumbai Indians","Chennai Super Kings","Chennai Super Kings","Bat",202,182,"Mumbai Indians","AB de Villiers","Rajiv Gandhi Stadium"
1901,2022,"Mumbai","Rajasthan Royals","Chennai Super Kings","Chennai Super Kings","Bat",206,191,"Rajasthan Royals","Rohit Sharma","Feroz Shah Kotla"
1902,2016,"Mohali","RCB","Sunrisers Hyderabad","Punjab Kings","Bat",183,182,"RCB","Hardik Pandya","Feroz Shah Kotla"
1903,2022,"Delhi","Mumbai Indians","KKR","Mumbai Indians","Field",190,152,"Mumbai Indians","AB de Villiers","Feroz Shah Kotla"
1904,2020,"Kolkata","Mumbai Indians","RCB","Mumbai Indians","Bat",192,206,"RCB","Andre Russell","Rajiv Gandhi Stadium"
1905,2018,"Jaipur","RCB","Delhi Capitals","Sunrisers Hyderabad","Field",143,145,"Delhi Capitals","MS Dhoni","Feroz Shah Kotla"
1906,2024,"Mohali","RCB","Chennai Super Kings","Rajasthan Royals","Field",202,194,"RCB","Andre Russell","Feroz Shah Kotla"
1907,2015,"Bangalore","Punjab Kings","KKR","RCB","Bat",165,181,"KKR","Rohit Sharma","Feroz Shah Kotla"
1908,2024,"Kolkata","Chennai Super Kings","KKR","Sunrisers Hyderabad","Field",141,121,"Chennai Super Kings","AB de Villiers","Eden Gardens"
1909,2020,"Delhi","Mumbai Indians","Sunrisers Hyderabad","Delhi Capitals","Field",138,130,"Mumbai Indians","Hardik Pandya","Chinnaswamy Stadium"
1910,2024,"Mumbai","Delhi Capitals","Rajasthan Royals","Mumbai Indians","Bat",164,214,"Rajasthan Royals","David Warner","Eden Gardens"
1911,2015,"Jaipur","KKR","RCB","Sunrisers Hyderabad","Bat",128,173,"RCB","Rohit Sharma","Feroz Shah Kotla"
1912,2020,"Hyderabad","Rajasthan Royals","Chennai Super Kings","Punjab Kings","Bat",161,127,"Rajasthan Royals","Hardik Pandya","Feroz Shah Kotla"
1913,2022,"Jaipur","Delhi Capitals","Rajasthan Royals","Sunrisers Hyderabad","Bat",215,188,"Delhi Capitals","KL Rahul","Wankhede Stadium"
1914,2016,"Delhi","Chennai Super Kings","KKR","Punjab Kings","Bat",155,135,"Chennai Super Kings","Andre Russell","Feroz Shah Kotla"
1915,2020,"Kolkata","Delhi Capitals","KKR","Chennai Super Kings","Bat",130,156,"KKR","Virat Kohli","Wankhede Stadium"
1916,2018,"Mohali","Sunrisers Hyderabad","Punjab Kings","Sunrisers Hyderabad","Field",163,129,"Sunrisers Hyderabad","Rohit Sharma","Chinnaswamy Stadium"
1917,2022,"Kolkata","Mumbai Indians","Punjab Kings","Sunrisers Hyderabad","Field",143,190,"Punjab Kings","MS Dhoni","Eden Gardens"
